# Rime user dictionary
#@/db_name	clover.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	35748
#@/user_id	snylonue-home-win10
fa 	发	c=9 d=0.100019 t=29687
fa 	法	c=3 d=0.1 t=34671
fa a 	发啊	c=1 d=1 t=22961
fa bu 	发布	c=5 d=1.00001 t=29297
fa cai 	发财	c=0 d=0.1 t=22911
fa cai bing 	发财饼	c=1 d=1 t=22912
fa chu 	发出	c=2 d=1.21438 t=4760
fa chu lai 	发出来	c=2 d=1 t=27444
fa chu le 	发出了	c=1 d=1 t=4466
fa chu sheng yin 	发出声音	c=1 d=1 t=4523
fa cuo 	发错	c=0 d=0.1 t=14122
fa cuo qun 	发错群	c=1 d=1 t=14123
fa dao 	发到	c=0 d=0.1 t=23041
fa dao le 	发到了	c=1 d=1 t=23042
fa de 	发的	c=13 d=0.0843665 t=35748
fa de tu 	发的图	c=1 d=0.847894 t=35748
fa dian 	发点	c=1 d=1 t=18885
fa dian ji 	发电机	c=2 d=1 t=23009
fa ge 	发个	c=1 d=1 t=22800
fa gei 	发给	c=1 d=1 t=13292
fa gei wo 	发给我	c=2 d=1 t=18684
fa guo 	发过	c=2 d=0.156453 t=35748
fa hui 	发挥	c=3 d=2.9252 t=5151
fa jiao 	发酵	c=3 d=1.97531 t=16111
fa jiao guo cheng 	发酵过程	c=1 d=1 t=11834
fa kuan 	罚款	c=3 d=2.93124 t=4317
fa la 	法拉	c=2 d=1.99501 t=2029
fa le 	发了	c=1 d=1 t=27585
fa le ma 	发了吗	c=1 d=1 t=18591
fa le zhang 	发了张	c=1 d=1 t=23038
fa li 	乏力	c=1 d=1 t=34259
fa lv 	法律	c=3 d=1.00001 t=23667
fa ma 	砝码	c=1 d=1 t=28886
fa ni 	发你	c=1 d=1 t=26978
fa qun li 	发群里	c=1 d=1 t=19542
fa se 	发色	c=0 d=0.1 t=15393
fa se tu 	发色图	c=1 d=1 t=15394
fa shao 	发烧	c=1 d=1 t=1284
fa shen me 	发什么	c=1 d=1 t=5624
fa sheng 	发生	c=5 d=0.718924 t=35748
fa shou 	发售	c=7 d=1.93707 t=32947
fa song 	发送	c=1 d=1 t=7251
fa tu 	发图	c=1 d=1 t=10066
fa wen 	发文	c=0 d=0.1 t=10067
fa wen zi 	发文字	c=1 d=1 t=10068
fa wo 	发我	c=3 d=0.142274 t=35748
fa xian 	发现	c=26 d=0.08291 t=35748
fa xian 	法线	c=2 d=2.06062 t=5860
fa xin kan 	发新刊	c=1 d=1 t=21361
fa yan 	发言	c=1 d=1 t=21372
fa yi 	发一	c=0 d=0.1 t=13259
fa yi ci 	发一次	c=2 d=1 t=35367
fa yi ge 	发一个	c=1 d=1 t=32112
fa yi xia 	发一下	c=5 d=1.00051 t=25036
fa zai 	发在	c=1 d=1 t=19634
fa ze 	法则	c=2 d=1 t=23168
fa zhan 	发展	c=18 d=1.0602 t=34403
fa zhan dao 	发展到	c=1 d=1 t=37
fa zhan dao lu 	发展道路	c=1 d=1 t=33377
fa zhan qi 	发展期	c=1 d=1 t=17810
fa zhan shi 	发展史	c=1 d=1 t=17783
fa zhan su du 	发展速度	c=1 d=1 t=33352
fa zhen 	法阵	c=1 d=1 t=34981
fan 	凡	c=1 d=1 t=3531
fan 	反	c=0 d=0.19802 t=32313
fan 	泛	c=0 d=0.1 t=9295
fan 	烦	c=1 d=1 t=17104
fan 	番	c=1 d=1 t=21421
fan 	翻	c=4 d=0.1 t=35271
fan 	范	c=1 d=1 t=10113
fan 	饭	c=0 d=0.1 t=12377
fan bei 	翻倍	c=1 d=1 t=14706
fan bi li 	反比例	c=2 d=1 t=14995
fan cha 	反差	c=2 d=1 t=29812
fan cha gan 	反差感	c=2 d=1 t=32286
fan che 	翻车	c=5 d=1.26054 t=29919
fan cheng 	翻成	c=2 d=1 t=26581
fan chong 	反冲	c=1 d=1 t=30663
fan chu lai 	翻出来	c=1 d=1 t=5960
fan dai 	反代	c=2 d=1 t=30434
fan dao 	反倒	c=1 d=1 t=6051
fan dao 	翻到	c=0 d=0.1 t=6659
fan dao ban 	反盗版	c=1 d=1 t=1115
fan dao de 	翻到的	c=1 d=1 t=6660
fan dao shi 	反倒是	c=1 d=1 t=5998
fan de 	反得	c=1 d=1 t=1116
fan de 	反的	c=1 d=1 t=35359
fan de 	翻的	c=1 d=1 t=12256
fan dui 	反对	c=3 d=1.00321 t=32884
fan er 	反而	c=5 d=1.02858 t=33424
fan er ci yuan 	泛二次元	c=1 d=1 t=9296
fan fan 	翻翻	c=1 d=1 t=1084
fan fan quan 	反饭圈	c=1 d=1 t=32310
fan fang 	反方	c=1 d=1 t=5327
fan fu 	反复	c=1 d=1 t=22100
fan hai mei chi 	饭还没吃	c=1 d=1 t=12378
fan he xie 	反和谐	c=1 d=1 t=22967
fan hua 	泛化	c=1 d=1 t=23333
fan huan 	返还	c=1 d=1 t=24832
fan huan bao zhu yi zhe 	反环保主义者	c=1 d=1 t=14495
fan hui 	返回	c=5 d=1 t=23564
fan hui dao 	返回到	c=1 d=1 t=5843
fan jian 	繁简	c=2 d=1.74314 t=6975
fan jian zhuan huan 	繁简转换	c=2 d=1 t=31193
fan ju 	番剧	c=1 d=1 t=22154
fan kan 	翻看	c=1 d=1 t=18873
fan kang 	反抗	c=1 d=1 t=28924
fan kui 	反馈	c=1 d=1 t=1685
fan le 	翻了	c=2 d=1 t=29564
fan le fan 	翻了翻	c=1 d=1 t=6886
fan le xia 	翻了下	c=2 d=1 t=31198
fan li 	反例	c=1 d=1 t=32521
fan mian 	反面	c=1 d=1 t=19178
fan nai si 	犯乃死	c=1 d=1 t=14238
fan pa 	反爬	c=1 d=1 t=3608
fan pai 	反派	c=0 d=0.1 t=21190
fan pai shao ye 	反派少爷	c=1 d=1 t=21191
fan pan 	反叛	c=1 d=1 t=34434
fan qi lai 	翻起来	c=1 d=1 t=28393
fan qie 	番茄	c=0 d=0.1 t=34010
fan qie zhong 	番茄钟	c=1 d=1 t=34011
fan quan 	饭圈	c=1 d=1.09501 t=32309
fan she 	反射	c=1 d=1 t=5832
fan she ding lv 	反射定律	c=1 d=1 t=5848
fan she guang xian 	反射光线	c=1 d=1 t=5850
fan she jiao 	反射角	c=1 d=1 t=5878
fan sheng 	繁盛	c=1 d=1 t=6283
fan shi 	凡是	c=1 d=1 t=2724
fan shi 	泛式	c=1 d=1 t=8346
fan teng 	翻腾	c=1 d=1 t=35154
fan ti zhong wen 	繁体中文	c=1 d=1 t=6927
fan ti zi 	繁体字	c=0 d=0.1 t=6450
fan ti zi mu 	繁体字幕	c=1 d=1 t=6451
fan tou du 	反偷渡	c=1 d=1 t=23281
fan wei 	范围	c=9 d=1 t=33442
fan xia 	翻下	c=0 d=0.1 t=3965
fan xing 	反省	c=1 d=1 t=25936
fan xiu li 	反修例	c=1 d=1 t=11309
fan yan 	繁衍	c=2 d=1 t=25885
fan yi 	翻译	c=19 d=0.0742736 t=35748
fan yi ci 	反义词	c=3 d=1.18533 t=35748
fan yi qi 	翻译器	c=0 d=0.070822 t=35748
fan yi qiang 	翻译腔	c=1 d=1 t=25095
fan yi ruan jian 	翻译软件	c=1 d=1 t=6984
fan yi sha 	翻译啥	c=1 d=1 t=25208
fan yi wen ti 	翻译问题	c=1 d=1 t=29506
fan yi xia 	翻译下	c=1 d=1 t=22437
fan yi yi dian 	翻译一点	c=1 d=1 t=7570
fan yi zhi liang 	翻译质量	c=1 d=1 t=35373
fan ying 	反应	c=5 d=1 t=30145
fan ying 	反映	c=1 d=1 t=22750
fan ying chu 	反映出	c=1 d=1 t=33303
fan ying jin du 	反映进度	c=1 d=1 t=1438
fan yuan shen 	反原神	c=1 d=1 t=32314
fan zhan 	反战	c=2 d=1.20291 t=15244
fan zheng 	反正	c=16 d=1.02639 t=34534
fan zheng fa 	反证法	c=1 d=1 t=2634
fan zhi 	繁殖	c=2 d=1 t=22449
fan zhi jue 	反直觉	c=1 d=1 t=5422
fan zhuan 	反转	c=0 d=0.1 t=25544
fan zhuan le 	反转了	c=1 d=1 t=25545
fan zhuo 	饭桌	c=0 d=0.1 t=32669
fan zhuo wen hua 	饭桌文化	c=1 d=1 t=32670
fan zu 	番组	c=1 d=1 t=29550
fan zui 	犯罪	c=0 d=0.1 t=20291
fan zui yu gao 	犯罪预告	c=1 d=1 t=20292
fang 	放	c=16 d=1.94312 t=35091
fang 	方	c=5 d=1.11361 t=23139
fang an 	方案	c=9 d=1.45464 t=35748
fang bian 	方便	c=10 d=1 t=35578
fang bian yi dian 	方便一点	c=1 d=1 t=3432
fang bu dao yi qi 	放不到一起	c=1 d=1 t=10216
fang bu liao 	放不了	c=1 d=1 t=34935
fang cheng 	方程	c=3 d=0.1 t=34080
fang chu 	放出	c=1 d=1 t=8846
fang cuo 	放错	c=1 d=1 t=13552
fang da 	放大	c=1 d=1 t=34744
fang dao 	放到	c=6 d=0.256661 t=35748
fang dao 	防盗	c=1 d=1 t=7223
fang dao jin tian 	放到今天	c=1 d=1 t=11296
fang de 	放的	c=3 d=1 t=19858
fang fa 	方法	c=10 d=1.15156 t=24481
fang fang mian mian 	方方面面	c=1 d=1 t=19115
fang fu 	仿佛	c=1 d=1 t=32742
fang ge 	放个	c=2 d=1 t=31212
fang ge 	放歌	c=1 d=1 t=22189
fang ge zi 	放鸽子	c=1 d=1 t=25674
fang guang 	放光	c=1 d=1 t=35247
fang huan 	放缓	c=1 d=1 t=29042
fang jia 	放假	c=2 d=0.100177 t=20575
fang jian 	房间	c=2 d=1 t=35138
fang le 	放了	c=4 d=1 t=30645
fang liu 	放流	c=2 d=1.956 t=17050
fang man le 	放满了	c=1 d=1 t=1970
fang mian 	方面	c=4 d=1.00018 t=34142
fang qi 	放弃	c=2 d=1 t=32215
fang shi 	方式	c=11 d=1.00002 t=34358
fang shui 	防水	c=1 d=1 t=12405
fang song 	放送	c=0 d=0.190484 t=25959
fang tu 	放图	c=1 d=1 t=1096
fang wen 	访问	c=3 d=0.1 t=30351
fang wen xing 	访问性	c=1 d=1 t=30352
fang xiang 	方向	c=4 d=0.100072 t=23482
fang xiang bu yi yang 	方向不一样	c=1 d=1 t=23483
fang xiang he 	方向和	c=1 d=1 t=9474
fang xing 	放行	c=0 d=0.1 t=2899
fang yan 	放眼	c=2 d=1 t=17759
fang yan 	方言	c=1 d=1 t=7575
fang yi 	防疫	c=1 d=1 t=26353
fang yu li 	防御力	c=1 d=1 t=17926
fang zai 	放在	c=9 d=1.00461 t=34887
fang zheng 	方正	c=2 d=1.96561 t=17903
fang zhi 	防止	c=6 d=3.5962 t=9119
fang zhuo 	方桌	c=0 d=0.1 t=4097
fang zhuo qian 	方桌前	c=1 d=1 t=4098
fang zi 	房子	c=4 d=2.8638 t=5355
fei 	肥	c=0 d=0.1 t=6898
fei 	非	c=3 d=1 t=34550
fei 	飞	c=0 d=0.1 t=2188
fei chang 	非常	c=1 d=1 t=26906
fei chang duo 	非常多	c=1 d=1 t=30839
fei dui chen 	非对称	c=1 d=1 t=3911
fei guan fang 	非官方	c=2 d=1 t=35618
fei ji 	飞机	c=1 d=1 t=5916
fei jin 	费劲	c=1 d=0.1 t=22303
fei jin shu 	非金属	c=1 d=1 t=12137
fei jue ding lun 	非决定论	c=1 d=1 t=6760
fei le 	废了	c=0 d=0.1 t=10511
fei li xing 	非理性	c=0 d=0.1 t=293
fei li xing de ren 	非理性的人	c=1 d=1 t=294
fei pang de 	肥胖的	c=1 d=1 t=6125
fei qu 	飞去	c=1 d=1 t=4840
fei ren lei 	非人类	c=1 d=1 t=12057
fei sha 	飞砂	c=1 d=1 t=26659
fei sheng 	飞升	c=0 d=0.1 t=19529
fei su 	飞速	c=1 d=1 t=11117
fei tu 	废土	c=1 d=1 t=19590
fei xian xing 	非线性	c=1 d=1 t=19670
fei xing qi 	飞行器	c=3 d=2.4261 t=4887
fei yao 	非要	c=1 d=1 t=33845
fei ying li 	非盈利	c=1 d=1 t=22692
fei zhuo yin 	非浊音	c=1 d=1 t=26911
fen 	份	c=0 d=0.1 t=13063
fen 	分	c=6 d=0.1 t=25942
fen 	坟	c=1 d=1 t=27978
fen ba 	分吧	c=1 d=1 t=23149
fen ban 	分班	c=1 d=1 t=3659
fen bian 	分辨	c=1 d=1 t=10686
fen bian lv 	分辨率	c=2 d=0.782705 t=35748
fen bie 	分别	c=4 d=1 t=20480
fen bu 	分布	c=1 d=1.00717 t=14647
fen bu qing 	分不清	c=1 d=1 t=27648
fen ceng 	分层	c=1 d=1 t=15795
fen cheng 	分成	c=2 d=0.0925506 t=35748
fen ci 	分词	c=2 d=1 t=17925
fen dao 	分到	c=1 d=1 t=16932
fen duan 	分段	c=1 d=1 t=13215
fen fan 	纷繁	c=0 d=0.1 t=7748
fen fan fu zai 	纷繁负载	c=1 d=1 t=7749
fen ge 	分割	c=1 d=1 t=26191
fen gong 	分工	c=2 d=1.97045 t=5592
fen hong 	粉红	c=0 d=0.1 t=33995
fen hong ban 	粉红版	c=1 d=1 t=33996
fen hua 	分化	c=1 d=1 t=8209
fen jie 	分解	c=6 d=1.92774 t=29986
fen jie mian 	分界面	c=1 d=1 t=5839
fen jing 	分镜	c=2 d=1.956 t=31287
fen ju 	分居	c=1 d=1 t=5858
fen kai 	分开	c=2 d=1 t=17733
fen le 	分了	c=0 d=0.1 t=21746
fen lei 	分类	c=4 d=1.01657 t=34856
fen li 	分离	c=1 d=1 t=8882
fen lie 	分裂	c=1 d=1 t=31565
fen liu 	分流	c=2 d=1 t=25276
fen mao 	粉毛	c=4 d=1.09442 t=34240
fen mi 	分泌	c=1 d=1 t=10742
fen nu 	愤怒	c=1 d=1 t=23817
fen qi 	分期	c=1 d=1 t=3652
fen san 	分散	c=1 d=1 t=22547
fen se 	粉色	c=0 d=0.1 t=30114
fen se de 	粉色的	c=1 d=1 t=30115
fen shu 	分数	c=8 d=1 t=30554
fen sui 	粉碎	c=1 d=1 t=6150
fen ting kang li 	分庭抗礼	c=1 d=1 t=11760
fen wan 	分完	c=1 d=1 t=17688
fen wei 	氛围	c=7 d=1.00004 t=34650
fen xi 	分析	c=15 d=1.00058 t=21780
fen xiang 	分享	c=2 d=0.1 t=32227
fen xiang lv gao 	分享率高	c=1 d=1 t=32228
fen xiang zhe 	分享者	c=1 d=1 t=28781
fen zhong 	分钟	c=2 d=1 t=15500
fen zhuang 	分装	c=1 d=1 t=10721
fen zi 	分子	c=1 d=0.1 t=26139
fen zi nei 	分子内	c=1 d=1 t=14399
feng 	封	c=4 d=1.00874 t=25060
feng 	蜂	c=1 d=1 t=22426
feng 	风	c=1 d=1 t=1743
feng bi 	封闭	c=2 d=1.9802 t=32738
feng ci 	讽刺	c=4 d=0.1 t=22344
feng fu 	丰富	c=1 d=0.1 t=10506
feng ge 	封个	c=1 d=1 t=15718
feng ge 	风格	c=11 d=1 t=29526
feng jian 	封建	c=4 d=2.60377 t=18203
feng le 	疯了	c=0 d=0.1 t=33969
feng li 	锋利	c=1 d=1 t=35183
feng lu 	俸禄	c=1 d=1 t=8524
feng mian 	封面	c=7 d=1 t=34927
feng ping 	风评	c=1 d=1 t=34359
feng shan 	风扇	c=2 d=1.00443 t=8339
feng su niang 	风俗娘	c=1 d=1 t=34188
feng xi 	缝隙	c=1 d=1 t=35128
feng xian 	风险	c=1 d=1 t=32152
feng zhuang 	封装	c=2 d=1 t=21839
fo 	佛	c=0 d=0.1 t=14314
fo jiao 	佛教	c=3 d=0.169483 t=35748
fo luo yi de 	佛罗伊德	c=2 d=1 t=27915
fo xi 	佛系	c=0 d=0.1 t=21193
fo xi sheng huo 	佛系生活	c=1 d=1 t=21194
fo yue 	佛曰	c=2 d=1.99501 t=20659
fou 	否	c=4 d=1 t=22995
fou ding 	否定	c=2 d=1 t=32813
fou ding cuo wu 	否定错误	c=1 d=1 t=3276
fou ding le 	否定了	c=1 d=1 t=14486
fou ze 	否则	c=5 d=2.36659 t=34130
fu 	副	c=0 d=0.070822 t=35748
fu 	复	c=1 d=1 t=3510
fu 	夫	c=1 d=1 t=19835
fu 	富	c=1 d=0.560704 t=17659
fu 	服	c=1 d=1.07531 t=20315
fu 	父	c=1 d=1 t=12924
fu 	负	c=3 d=1.44264 t=15541
fu 	赋	c=1 d=1 t=1746
fu bai 	浮白	c=1 d=1 t=3490
fu bi 	伏笔	c=2 d=1.97531 t=7215
fu chu 	付出	c=1 d=1 t=29170
fu ci 	副词	c=1 d=1 t=27056
fu dan 	复旦	c=1 d=1 t=24543
fu dan 	负担	c=2 d=1 t=23770
fu dao ke 	辅导课	c=1 d=1 t=22528
fu de 	负的	c=1 d=1 t=10838
fu dian shu 	浮点数	c=1 d=1 t=15888
fu du 	复读	c=1 d=1 t=15177
fu du 	幅度	c=1 d=1 t=18390
fu fan yi qi 	副翻译器	c=2 d=1.49027 t=35748
fu fan ying 	副反应	c=1 d=1 t=3400
fu fei 	付费	c=1 d=1 t=22697
fu fen 	负分	c=1 d=1 t=8945
fu gai 	覆盖	c=2 d=1 t=32247
fu gai diao 	覆盖掉	c=3 d=1 t=24086
fu hao 	富豪	c=1 d=1 t=10334
fu hao 	符号	c=2 d=1 t=31573
fu hao xing 	符号性	c=3 d=1.99005 t=24806
fu he 	符合	c=4 d=1 t=19386
fu huo 	复活	c=2 d=1 t=28638
fu jin 	附近	c=2 d=1 t=24537
fu luo yi de 	弗洛伊德	c=1 d=1 t=31832
fu mu 	父母	c=2 d=1 t=17956
fu niao fu 	服鸟赋	c=1 d=1 t=20316
fu po 	富婆	c=1 d=1 t=3070
fu qi 	负起	c=0 d=0.1 t=18659
fu qi ze ren 	负起责任	c=1 d=1 t=18660
fu qian 	付钱	c=1 d=1 t=32125
fu qin 	父亲	c=16 d=2.87045 t=28939
fu ren 	夫人	c=1 d=1 t=11156
fu ren 	妇人	c=0 d=0.1 t=17501
fu ren jia ting 	妇人家庭	c=1 d=1 t=17502
fu ru 	妇孺	c=2 d=1.97045 t=17726
fu shan 	釜山	c=0 d=0.1 t=15301
fu shan xing 	釜山行	c=1 d=1 t=15302
fu shang 	附上	c=1 d=1 t=15669
fu shu 	复数	c=2 d=1 t=26178
fu shu 	负数	c=1 d=1 t=15851
fu shui 	赋税	c=1 d=1 t=3261
fu wu 	服务	c=4 d=0.0858632 t=35748
fu wu duan 	服务端	c=1 d=1 t=7234
fu wu qi 	服务器	c=8 d=1 t=35629
fu xi 	复习	c=6 d=0.1 t=35339
fu xi shi jian 	复习时间	c=1 d=1 t=35340
fu xian 	副线	c=1 d=1 t=31313
fu xian 	复现	c=1 d=1 t=13481
fu xian 	浮现	c=1 d=1 t=4382
fu yan 	敷衍	c=1 d=1 t=27742
fu yong feng ya 	附庸风雅	c=1 d=1 t=11334
fu you mei li 	富有魅力	c=1 d=1 t=17660
fu yu 	赋予	c=2 d=1 t=29144
fu za 	复杂	c=8 d=0.0884781 t=35748
fu zai 	负载	c=0 d=0.1 t=7748
fu zai jun heng 	负载均衡	c=3 d=1 t=27771
fu zao 	浮躁	c=1 d=1 t=8519
fu zhi 	复制	c=3 d=1 t=24004
fu zhi dao 	复制到	c=1 d=1 t=28365
fu zhu 	辅助	c=1 d=1 t=2394
fu zi 	夫子	c=1 d=1 t=3131
gai 	改	c=11 d=1.68977 t=33189
gai 	该	c=9 d=0.358796 t=35748
gai 	钙	c=1 d=1 t=3101
gai bian 	改变	c=10 d=1.08673 t=34354
gai bian 	改编	c=1 d=1 t=11421
gai bian dong ha 	改变东哈	c=1 d=1 t=9873
gai bian le 	改变了	c=1 d=1 t=7737
gai biao ti le 	改标题了	c=1 d=1 t=21197
gai bu liao 	改不了	c=1 d=1 t=20913
gai cheng 	改成	c=7 d=1 t=28162
gai dang he zui 	该当何罪	c=1 d=1 t=3488
gai de 	改得	c=2 d=0.527292 t=35748
gai de 	改的	c=1 d=1 t=22468
gai ge 	改个	c=0 d=0.1 t=31499
gai ge 	改革	c=1 d=1 t=33357
gai ge kai fang 	改革开放	c=1 d=1 t=32748
gai ge ming 	改个名	c=1 d=1 t=31500
gai hao 	改好	c=1 d=1 t=23970
gai huan 	该换	c=0 d=0.1 t=22881
gai huan xian shi qi 	该换显示器	c=1 d=1 t=22882
gai jin 	改进	c=2 d=1 t=29953
gai kuo 	概括	c=2 d=0.1 t=31548
gai kuo yi xia 	概括一下	c=1 d=1 t=31549
gai lai 	该来	c=0 d=0.1 t=24695
gai lai ge 	该来个	c=1 d=1 t=24696
gai le 	改了	c=6 d=1.28268 t=35748
gai le gai 	改了改	c=1 d=1 t=33190
gai le xia 	改了下	c=1 d=1 t=24489
gai li hui 	改立绘	c=1 d=1 t=13575
gai lv 	概率	c=7 d=1.36788 t=29651
gai lv mi du 	概率密度	c=1 d=1 t=2537
gai lv zui da 	概率最大	c=1 d=1 t=14997
gai mi ma 	改密码	c=1 d=1 t=34801
gai ming 	改名	c=2 d=1 t=32449
gai nian 	概念	c=8 d=0.567413 t=35748
gai nian xing 	概念性	c=0 d=0.1 t=22115
gai nian xing de 	概念性的	c=1 d=1 t=22116
gai qu 	该去	c=1 d=1 t=24188
gai shan 	改善	c=2 d=1.96079 t=11959
gai tian 	改天	c=1 d=1 t=25616
gai wan 	改完	c=1 d=1 t=25501
gai wei 	改为	c=1 d=1 t=20579
gai xia 	该下	c=1 d=1 t=7485
gai xie 	改写	c=0 d=0.1 t=15801
gai xing 	概型	c=1 d=0.1 t=20255
gai yi gai 	改一改	c=1 d=1 t=15556
gai yi xia 	改一下	c=1 d=1 t=35716
gai you 	该有	c=1 d=1 t=28004
gai yu ming 	改域名	c=1 d=1 t=23255
gai zao 	改造	c=1 d=1 t=10775
gai zhe 	盖着	c=1 d=1 t=6127
gai zhe ge 	改这个	c=1 d=1 t=14721
gai zhuan yi zhen di 	改转移阵地	c=1 d=1 t=22964
gan 	干	c=2 d=1 t=27224
gan 	感	c=4 d=1 t=33834
gan 	杆	c=0 d=0.1 t=12339
gan chu 	赶出	c=1 d=1 t=6361
gan cui 	干脆	c=3 d=1 t=32448
gan dao 	感到	c=3 d=1.70822 t=18076
gan dao gao xing 	感到高兴	c=1 d=1 t=18017
gan de shi 	干的事	c=1 d=1 t=5971
gan diao 	干掉	c=1 d=1 t=21316
gan dong 	感动	c=1 d=0.1 t=31313
gan dong dao le 	感动到了	c=1 d=1 t=6015
gan ga 	尴尬	c=1 d=1 t=30748
gan huo 	干活	c=0 d=0.1 t=9233
gan huo de 	干活的	c=1 d=1 t=9234
gan jin 	赶紧	c=2 d=1 t=29391
gan jin hui dao 	赶紧回到	c=1 d=1 t=8070
gan jing 	干净	c=0 d=0.1 t=4536
gan jue 	感觉	c=131 d=0.76981 t=35748
gan jue dao 	感觉到	c=2 d=1 t=32705
gan jue he 	感觉和	c=1 d=1 t=10214
gan jue liang hao 	感觉良好	c=1 d=1 t=17845
gan jun 	杆菌	c=0 d=0.1 t=23995
gan kuai 	赶快	c=1 d=1 t=4414
gan le 	干了	c=2 d=1 t=34005
gan qing 	感情	c=1 d=1 t=21481
gan ran 	感染	c=1 d=1 t=9120
gan ran li 	感染力	c=1 d=1 t=35483
gan rao su 	干扰素	c=1 d=1 t=11828
gan ren 	感人	c=1 d=1 t=1933
gan shang 	赶上	c=0 d=0.1 t=25902
gan shen me 	干什么	c=9 d=0.0958472 t=35748
gan shi jian 	赶时间	c=1 d=1 t=23809
gan shou 	感受	c=5 d=1 t=32592
gan tan 	感叹	c=1 d=1 t=4161
gan tong 	感同	c=1 d=1 t=12936
gan wen 	敢问	c=1 d=1 t=3130
gan xi bao 	干细胞	c=2 d=1 t=15044
gan xie 	感谢	c=13 d=2.33908 t=35748
gan xie fan yi 	感谢翻译	c=1 d=1 t=3667
gan xing 	感性	c=2 d=1.96079 t=2296
gan xing qu 	感兴趣	c=0 d=0.1 t=20221
gan yan 	肝炎	c=2 d=1.96079 t=26072
gan ying dian liu 	感应电流	c=2 d=1 t=18323
gan you 	甘油	c=1 d=1 t=26137
gan yuan 	甘愿	c=1 d=1 t=12087
gan zhi 	感知	c=1 d=1 t=17963
gan zou 	赶走	c=2 d=1.99005 t=24420
gang 	刚	c=8 d=0.892469 t=35748
gang bei 	刚被	c=0 d=0.1 t=28630
gang bei wu chang 	刚被无常	c=1 d=1 t=28631
gang bian de 	刚编的	c=1 d=1 t=23116
gang cai 	刚才	c=13 d=1 t=29563
gang chu men 	刚出门	c=1 d=1 t=4270
gang dao 	刚到	c=1 d=1 t=24855
gang du 	刚读	c=1 d=1 t=17289
gang gang 	刚刚	c=2 d=1 t=30094
gang hao 	刚好	c=1 d=1 t=20459
gang huan 	刚换	c=2 d=1.99501 t=30676
gang jie jue 	刚解决	c=1 d=0.100259 t=35748
gang jie shu 	刚结束	c=1 d=1 t=5470
gang kai shi 	刚开始	c=1 d=1 t=27309
gang kan 	刚看	c=0 d=0.1 t=20699
gang kan le 	刚看了	c=1 d=0.671209 t=20812
gang kan le xia 	刚看了下	c=1 d=1 t=20813
gang kan wan 	刚看完	c=3 d=1 t=31268
gang mo wan 	刚摸完	c=1 d=1 t=16022
gang shi zhe 	刚试着	c=1 d=1 t=12534
gang tie 	钢铁	c=1 d=0.1 t=32839
gang tie zhi hun 	钢铁之魂	c=1 d=1 t=32840
gang xiang 	刚想	c=1 d=1 t=22557
gang xiang hao 	刚想好	c=1 d=1 t=5579
gang xie wan 	刚写完	c=1 d=1 t=16021
gao 	搞	c=3 d=0.100049 t=33999
gao 	稿	c=2 d=1 t=28551
gao 	高	c=5 d=1 t=34294
gao ban tian 	搞半天	c=1 d=1 t=34000
gao ceng 	高层	c=1 d=1 t=6105
gao chao 	高潮	c=1 d=1 t=29717
gao chu 	搞出	c=1 d=1 t=22785
gao chu 	高出	c=1 d=1 t=22784
gao da 	高达	c=1 d=1 t=22988
gao de 	高的	c=1 d=1 t=2084
gao du 	高度	c=1 d=0.1 t=32885
gao du yi lai 	高度依赖	c=1 d=1 t=32886
gao duan 	高端	c=1 d=1 t=28423
gao duan dian 	高端点	c=1 d=1 t=19669
gao er 	高二	c=2 d=1 t=29791
gao gua 	高挂	c=1 d=1 t=1468
gao hun 	搞混	c=1 d=1 t=25315
gao ji 	高级	c=3 d=1 t=21386
gao kao 	高考	c=5 d=1.00308 t=30482
gao le 	高了	c=0 d=0.1 t=7554
gao liang 	高亮	c=1 d=0.1 t=35559
gao liang bu fen 	高亮部分	c=1 d=1 t=35560
gao liang de 	高亮的	c=1 d=1 t=35558
gao lin 	高林	c=0 d=0.199005 t=2262
gao mu tong xue 	高木同学	c=1 d=1 t=30927
gao neng 	高能	c=0 d=0.1 t=14073
gao neng lin suan jian 	高能磷酸键	c=1 d=1 t=14074
gao ping jia 	高评价	c=1 d=1 t=14514
gao qing 	高清	c=1 d=1 t=13853
gao san 	高三	c=3 d=1 t=35332
gao shu 	高数	c=1 d=1 t=25883
gao su 	告诉	c=5 d=1 t=33458
gao su 	高速	c=1 d=1 t=33461
gao wen 	高温	c=1 d=1 t=8676
gao ya 	高压	c=2 d=1.99501 t=11671
gao yang 	羔羊	c=1 d=1.00944 t=16491
gao yang 	高旸	c=1 d=1 t=5597
gao yi 	高一	c=4 d=1 t=29859
gao yi shang 	高一上	c=1 d=1 t=10101
gao yin zhi 	高音质	c=1 d=1 t=33056
gao zhi liang 	高质量	c=1 d=1 t=21065
gao zhong 	高中	c=6 d=1 t=30077
gao zhong sheng 	高中生	c=2 d=1 t=35349
gao zi 	稿子	c=2 d=2.02073 t=5686
ge 	个	c=37 d=1.78192 t=35233
ge 	各	c=1 d=1 t=2376
ge 	格	c=1 d=1 t=19511
ge 	歌	c=9 d=1.03175 t=35733
ge ban 	隔板	c=1 d=1 t=11793
ge bi 	隔壁	c=1 d=0.873716 t=35748
ge ci 	歌词	c=2 d=1.93239 t=27795
